X,Y,OBJECTID,PROJECT_NUMBER,SEGMENT_NUMBER,INSTALLATION_NUMBER,INSTALLATION_TYPE,INSTALLATION_TYPE_DESC,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE
-121.275111596634972,57.164182328056135,17018815,000023468,12,2,RISE,Riser,100081310,2015-06-19T00:00:00.000Z,,9708824,Chinook Energy (2010) Inc.,OGAA,
-121.274401682058283,57.15852100027827,17018816,000023468,12,3,RISE,Riser,100081310,2015-06-19T00:00:00.000Z,,9708824,Chinook Energy (2010) Inc.,OGAA,
-121.274400983150343,57.158512026217601,17018817,000023468,12,4,VALV,Valve,100081310,2015-06-19T00:00:00.000Z,,9708824,Chinook Energy (2010) Inc.,OGAA,
-121.275145861311003,57.164173790369595,17018818,000023468,19,1,RISE,Riser,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.275145861311003,57.164173790369595,17018819,000023468,19,2,VALV,Valve,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.274441379677,57.158605942757063,17018820,000023468,19,3,VALV,Valve,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.274441379677,57.158605942757063,17018821,000023468,19,4,RISE,Riser,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.275112375645151,57.164191300548431,17018822,000023468,20,1,RISE,Riser,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.275112375645151,57.164191300548431,17018823,000023468,20,2,VALV,Valve,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.322852792189323,57.187255631311224,17018824,000023468,20,3,RISE,Riser,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.322852792189323,57.187255631311224,17018825,000023468,20,4,VALV,Valve,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.302832649428922,57.17194937951615,17018826,000023468,20,5,RISE,Riser,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.302832649428922,57.17194937951615,17018827,000023468,20,6,VALV,Valve,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.275112375645151,57.164191300548431,17018828,000023468,21,1,RISE,Riser,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.275112375645151,57.164191300548431,17018829,000023468,21,2,VALV,Valve,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.276351946751902,57.164208334779659,17018830,000023468,21,3,VALV,Valve,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.276351946751902,57.164208334779659,17018831,000023468,21,4,RISE,Riser,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.275145861311003,57.164173790369595,17018832,000023468,22,1,RISE,Riser,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.275145861311003,57.164173790369595,17018833,000023468,22,2,VALV,Valve,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.276088020976005,57.164186738788317,17018834,000023468,22,3,VALV,Valve,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-121.276088020976005,57.164186738788317,17018835,000023468,22,4,RISE,Riser,100081310,2017-08-14T10:43:26.000Z,,,Chinook Energy (2010) Inc.,OGAA,
-120.517043167105911,55.940751563423781,17018836,000023478,1,3,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517042348118267,55.939904624339334,17018837,000023478,1,4,RISE,Riser,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517042348118267,55.939904624339334,17018838,000023478,1,5,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.554027864683178,55.927885444205785,17018839,000023478,1,6,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.554019941008931,55.927885286279945,17018840,000023478,2,3,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517050389496603,55.939945687568155,17018841,000023478,2,4,RISE,Riser,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517050389496603,55.939945687568155,17018842,000023478,2,5,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.51705117042583,55.940751561652689,17018843,000023478,2,6,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517107186288953,55.940751544427876,17018844,000023478,3,1,RISE,Riser,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.553923365336473,55.927884852781965,17018845,000023478,3,2,RISE,Riser,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517107186288953,55.940751544427876,17018846,000023478,3,3,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517106336879536,55.939875169651252,17018847,000023478,3,4,RISE,Riser,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517106336879536,55.939875169651252,17018848,000023478,3,5,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.553923365336473,55.927884852781965,17018849,000023478,3,6,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.55389439688814,55.927902838756303,17018850,000023478,4,1,RISE,Riser,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517171205596057,55.940751524506368,17018851,000023478,4,2,RISE,Riser,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.55389439688814,55.927902838756303,17018852,000023478,4,3,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.517171205596057,55.940751524506368,17018853,000023478,4,4,VALV,Valve,100081350,2014-12-30T13:39:59.000Z,,9708834,Encana Corporation,OGAA,
-120.600171758085764,55.945250323007542,17018854,000023490,1,1,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600171758085764,55.945250323007542,17018855,000023490,1,2,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.605580839307095,55.938311824311363,17018856,000023490,1,3,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600172024241502,55.944669788959153,17018857,000023490,1,4,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600172024241502,55.944669788959153,17018858,000023490,1,5,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.605580839307095,55.938311824311363,17018859,000023490,1,6,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600181362175391,55.94525032406667,17018860,000023490,2,1,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.605602652038201,55.93832737194397,17018861,000023490,2,2,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600181627127,55.944672619661475,17018862,000023490,2,3,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600181362175391,55.94525032406667,17018863,000023490,2,4,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600181627127,55.944672619661475,17018864,000023490,2,5,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.605602652038201,55.93832737194397,17018865,000023490,2,6,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.605689666071711,55.938311756723984,17018866,000023490,3,1,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600242179745024,55.94527108954162,17018867,000023490,3,2,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.605689666071711,55.938311756723984,17018868,000023490,3,3,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600242179745024,55.94527108954162,17018869,000023490,3,4,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600266188998546,55.945271093480663,17018870,000023490,4,1,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.60571207250031,55.938311756156786,17018871,000023490,4,2,RISE,Riser,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600266188998546,55.945271093480663,17018872,000023490,4,3,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.60571207250031,55.938311756156786,17018873,000023490,4,4,VALV,Valve,100081456,2015-01-15T15:23:20.000Z,,9708502,Encana Corporation,OGAA,
-120.600091723798201,55.94525031174814,17018874,000023490,5,1,RISE,Riser,100081456,2017-06-12T08:32:09.000Z,,,Encana Corporation,OGAA,
-120.600091723798201,55.94525031174814,17018875,000023490,5,2,VALV,Valve,100081456,2017-06-12T08:32:09.000Z,,,Encana Corporation,OGAA,
-120.60009200702649,55.944634553289923,17018876,000023490,5,3,RISE,Riser,100081456,2017-06-12T08:32:09.000Z,,,Encana Corporation,OGAA,
-120.60009200702649,55.944634553289923,17018877,000023490,5,4,VALV,Valve,100081456,2017-06-12T08:32:09.000Z,,,Encana Corporation,OGAA,
-120.605516822995909,55.93831182594279,17018878,000023490,5,5,RISE,Riser,100081456,2017-06-12T08:32:09.000Z,,,Encana Corporation,OGAA,
-120.605516822995909,55.93831182594279,17018879,000023490,5,6,VALV,Valve,100081456,2017-06-12T08:32:09.000Z,,,Encana Corporation,OGAA,
-120.873470824924382,56.034464869020113,17018880,000023496,1,1,RISE,Riser,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.873470824924382,56.034464869020113,17018881,000023496,1,2,VALV,Valve,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.869004590122273,56.034423514903288,17018882,000023496,1,3,RISE,Riser,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.869084801673893,56.034424259104561,17018883,000023496,1,4,VALV,Valve,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.856603278977971,56.034307838439091,17018884,000023496,1,5,RISE,Riser,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.856523067899786,56.034307086357273,17018885,000023496,1,6,VALV,Valve,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.873470824924382,56.034464869020113,17018886,000023496,2,3,RISE,Riser,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.873470824924382,56.034464869020113,17018887,000023496,2,4,VALV,Valve,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.764330927564686,56.0119476132041,17018888,000023496,2,5,VALV,Valve,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.765052357705727,56.01172529677838,17018889,000023496,2,6,RISE,Riser,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.869004590122273,56.034423514903288,17018890,000023496,2,7,RISE,Riser,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.869084801673893,56.034424259104561,17018891,000023496,2,8,VALV,Valve,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.856603278977971,56.034307838439091,17018892,000023496,2,9,RISE,Riser,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.856523067899786,56.034307086357273,17018893,000023496,2,10,VALV,Valve,100081594,2015-01-29T12:25:06.000Z,,9708862,Canadian Natural Resources Limited,OGAA,
-120.577758102124875,55.832473203741124,17018894,000023501,1,4,RISE,Riser,100081645,2015-02-04T15:19:28.000Z,,9708324,Encana Corporation,OGAA,
-120.577758102124875,55.832473203741124,17018895,000023501,1,5,VALV,Valve,100081645,2015-02-04T15:19:28.000Z,,9708324,Encana Corporation,OGAA,
-120.577742192225202,55.83247595433761,17018896,000023501,2,4,RISE,Riser,100081645,2015-02-04T15:19:28.000Z,,9708324,Encana Corporation,OGAA,
-120.577742192225202,55.83247595433761,17018897,000023501,2,5,VALV,Valve,100081645,2015-02-04T15:19:28.000Z,,9708324,Encana Corporation,OGAA,
-122.446778479881957,56.978664012051603,17018898,000023502,1,1,RISE,Riser,100081658,2015-02-05T12:23:25.000Z,2018-01-03T07:38:42.000Z,9708484,Painted Pony Energy Ltd.,OGAA,
-122.442799044173412,56.934672612770676,17018899,000023502,1,2,RISE,Riser,100081658,2015-02-05T12:23:25.000Z,2018-01-03T07:38:42.000Z,9708484,Painted Pony Energy Ltd.,OGAA,
-122.446776834872367,56.978664017348244,17018900,000023502,2,1,RISE,Riser,100081658,2015-02-05T12:23:25.000Z,2018-01-03T07:38:42.000Z,9708484,Painted Pony Energy Ltd.,OGAA,
-122.442797527650384,56.934672959861643,17018901,000023502,2,2,RISE,Riser,100081658,2015-02-05T12:23:25.000Z,2018-01-03T07:38:42.000Z,9708484,Painted Pony Energy Ltd.,OGAA,
-122.442800559052955,56.934672265634667,17018902,000023502,3,1,RISE,Riser,100081658,2015-02-05T12:23:25.000Z,2018-01-03T07:38:42.000Z,9708484,Painted Pony Energy Ltd.,OGAA,
-122.446780124891589,56.978664006754926,17018903,000023502,3,2,RISE,Riser,100081658,2015-02-05T12:23:25.000Z,2018-01-03T07:38:42.000Z,9708484,Painted Pony Energy Ltd.,OGAA,
-120.02113153410518,56.302723283807893,17018904,000023508,1,1,RISE,Riser,100081685,2015-02-12T15:11:19.000Z,2017-03-07T00:00:00.000Z,9708900,Whitecap Resources Inc.,OGAA,
-120.027637580717609,56.298511537282934,17018905,000023508,1,2,RISE,Riser,100081685,2015-02-12T15:11:19.000Z,2017-03-07T00:00:00.000Z,9708900,Whitecap Resources Inc.,OGAA,
-120.687648002858566,55.877114855123537,17018906,000023515,1,4,RISE,Riser,100081725,2015-02-23T15:09:36.000Z,,9708053,Encana Corporation,OGAA,
-120.687648002858566,55.877114855123537,17018907,000023515,1,5,VALV,Valve,100081725,2015-02-23T15:09:36.000Z,,9708053,Encana Corporation,OGAA,
-120.687600864823523,55.877113090848027,17018908,000023515,4,3,RISE,Riser,100081725,2015-02-23T15:09:36.000Z,,9708053,Encana Corporation,OGAA,
-120.687600864823523,55.877113090848027,17018909,000023515,4,4,VALV,Valve,100081725,2015-02-23T15:09:36.000Z,,9708053,Encana Corporation,OGAA,
-120.687640016717381,55.877100841413366,17018910,000023515,7,4,RISE,Riser,100081725,2015-02-23T15:09:36.000Z,,9708053,Encana Corporation,OGAA,
-120.687640016717381,55.877100841413366,17018911,000023515,7,5,VALV,Valve,100081725,2015-02-23T15:09:36.000Z,,9708053,Encana Corporation,OGAA,
-120.687623235686004,55.877112975129101,17018912,000023515,8,3,RISE,Riser,100081725,2015-02-23T15:09:36.000Z,,9708053,Encana Corporation,OGAA,
-120.687623235686004,55.877112975129101,17018913,000023515,8,4,VALV,Valve,100081725,2015-02-23T15:09:36.000Z,,9708053,Encana Corporation,OGAA,
-121.54651521470538,56.641076039790363,17018914,000023530,1,3,RISE,Riser,100081885,2015-03-18T12:58:50.000Z,,9709056,Kelt Exploration (LNG) Ltd.,OGAA,
-121.54651521470538,56.641076039790363,17018915,000023530,1,4,VALV,Valve,100081885,2015-03-18T12:58:50.000Z,,9709056,Kelt Exploration (LNG) Ltd.,OGAA,
-121.546517165292045,56.641058945826217,17018916,000023530,2,3,RISE,Riser,100081885,2015-03-18T12:58:50.000Z,,9709056,Kelt Exploration (LNG) Ltd.,OGAA,
-121.546517165292045,56.641058945826217,17018917,000023530,2,4,VALV,Valve,100081885,2015-03-18T12:58:50.000Z,,9709056,Kelt Exploration (LNG) Ltd.,OGAA,
-121.947704965768452,57.316474412677969,17018918,000023540,1,1,VALV,Valve,100081939,2015-03-25T12:58:35.000Z,,9709018,Saguaro Resources Ltd.,OGAA,
-121.846897125639686,57.315422784696459,17018919,000023540,1,2,VALV,Valve,100081939,2015-03-25T12:58:35.000Z,,9709018,Saguaro Resources Ltd.,OGAA,
-121.846905785564232,57.315426151667218,17018920,000023540,1,3,RISE,Riser,100081939,2015-03-25T12:58:35.000Z,,9709018,Saguaro Resources Ltd.,OGAA,
-121.947691865744801,57.316483884494936,17018921,000023540,1,4,RISE,Riser,100081939,2015-03-25T12:58:35.000Z,,9709018,Saguaro Resources Ltd.,OGAA,
-120.353538559646069,55.931685590055771,17018922,000023551,9,1,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.353538559646069,55.931685590055771,17018923,000023551,9,2,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344808138156,55.926837231901736,17018924,000023551,9,3,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344808138156,55.926837231901736,17018925,000023551,9,4,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344808000978,55.926836671017433,17018926,000023551,10,5,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344808000978,55.926836671017433,17018927,000023551,10,6,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.35353760553167,55.931685421612364,17018928,000023551,10,7,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.35353760553167,55.931685421612364,17018929,000023551,10,8,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344809745958,55.926837793750636,17018930,000023551,11,9,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344809745958,55.926837793750636,17018931,000023551,11,10,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.346139658120464,55.922946049705502,17018932,000023551,11,11,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.346139658120464,55.922946049705502,17018933,000023551,11,12,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.346139656430481,55.922945488750365,17018934,000023551,12,13,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.346139656430481,55.922945488750365,17018935,000023551,12,14,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344809883078,55.926838354634945,17018936,000023551,12,15,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344809883078,55.926838354634945,17018937,000023551,12,16,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344807991699,55.926836109240007,17018938,000023551,17,17,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344807991699,55.926836109240007,17018939,000023551,17,18,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.353536651289488,55.931685254062124,17018940,000023551,17,19,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.353536651289488,55.931685254062124,17018941,000023551,17,20,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.346139656466676,55.922944926973592,17018942,000023551,18,21,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344809892415,55.926838916412386,17018943,000023551,18,22,RISE,Riser,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.346139656466676,55.922944926973592,17018944,000023551,18,23,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.349344809892415,55.926838916412386,17018945,000023551,18,24,VALV,Valve,100082036,2015-04-09T16:43:31.000Z,,9709050,Tourmaline Oil Corp.,OGAA,
-120.346139658084269,55.922946611482288,17018946,000023551,19,25,RISE,Riser,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.346139658084269,55.922946611482288,17018947,000023551,19,26,VALV,Valve,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.349335829525899,55.918321380485892,17018948,000023551,19,27,RISE,Riser,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.349335829525899,55.918321380485892,17018949,000023551,19,28,VALV,Valve,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.349335829658102,55.918321649245229,17018950,000023551,20,29,RISE,Riser,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.349335829658102,55.918321649245229,17018951,000023551,20,30,VALV,Valve,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.346139658101663,55.922946341829423,17018952,000023551,20,31,RISE,Riser,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.346139658101663,55.922946341829423,17018953,000023551,20,32,VALV,Valve,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.349335829662508,55.918321918897711,17018954,000023551,21,33,RISE,Riser,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.349335829662508,55.918321918897711,17018955,000023551,21,34,VALV,Valve,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.346139658119014,55.922946072176579,17018956,000023551,21,35,RISE,Riser,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.346139658119014,55.922946072176579,17018957,000023551,21,36,VALV,Valve,100082036,2016-12-02T10:14:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.238724483746026,56.593171643826835,17018958,000023556,1,1,RISE,Riser,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,
-120.249768607683166,56.599802284855571,17018959,000023556,1,2,RISE,Riser,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,
-120.238724483746026,56.593171643826835,17018960,000023556,1,7,VALV,Valve,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,
-120.249768607683166,56.599802284855571,17018961,000023556,1,8,VALV,Valve,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,
-120.238724864544878,56.593171614134313,17018962,000023556,2,3,RISE,Riser,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,
-120.241175871062012,56.594970594508169,17018963,000023556,2,4,RISE,Riser,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,
-120.238724864544878,56.593171614134313,17018964,000023556,2,9,VALV,Valve,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,
-120.241175871062012,56.594970594508169,17018965,000023556,2,10,VALV,Valve,100082126,2015-04-21T08:10:20.000Z,,9709109,Venturion Oil Limited,OGAA,
-120.238724993827788,56.59317129441488,17018966,000023556,3,5,RISE,Riser,100082126,2016-12-30T16:08:47.000Z,,,Venturion Oil Limited,OGAA,
-120.241176149615953,56.594970360603575,17018967,000023556,3,6,RISE,Riser,100082126,2016-12-30T16:08:47.000Z,,,Venturion Oil Limited,OGAA,
-120.238724993827788,56.59317129441488,17018968,000023556,3,11,VALV,Valve,100082126,2016-12-30T16:08:47.000Z,,,Venturion Oil Limited,OGAA,
-120.241176149615953,56.594970360603575,17018969,000023556,3,12,VALV,Valve,100082126,2016-12-30T16:08:47.000Z,,,Venturion Oil Limited,OGAA,
-120.443578860586285,55.993055825365346,17018970,000023562,2,1,RISE,Riser,100082203,2015-05-06T14:15:12.000Z,,9709166,ARC Resources Ltd.,OGAA,
-120.443578860586285,55.993055825365346,17018971,000023562,2,2,VALV,Valve,100082203,2015-05-06T14:15:12.000Z,,9709166,ARC Resources Ltd.,OGAA,
-120.447763552593969,55.996044106378953,17018972,000023562,2,3,RISE,Riser,100082203,2015-05-06T14:15:12.000Z,,9709166,ARC Resources Ltd.,OGAA,
-120.447763552593969,55.996044106378953,17018973,000023562,2,4,VALV,Valve,100082203,2015-05-06T14:15:12.000Z,,9709166,ARC Resources Ltd.,OGAA,
-120.447763552593969,55.996044106378953,17018974,000023562,2,5,VALV,Valve,100082203,2015-05-06T14:15:12.000Z,,9709166,ARC Resources Ltd.,OGAA,
-120.447763552593969,55.996044106378953,17018975,000023562,5,1,RISE,Riser,100082203,2017-02-20T08:37:47.000Z,,,ARC Resources Ltd.,OGAA,
-120.447763552593969,55.996044106378953,17018976,000023562,5,2,VALV,Valve,100082203,2017-02-20T08:37:47.000Z,,,ARC Resources Ltd.,OGAA,
-120.446584061762167,56.002029119613013,17018977,000023562,5,3,RISE,Riser,100082203,2017-02-20T08:37:47.000Z,,,ARC Resources Ltd.,OGAA,
-120.446584061762167,56.002029119613013,17018978,000023562,5,4,VALV,Valve,100082203,2017-02-20T08:37:47.000Z,,,ARC Resources Ltd.,OGAA,
-120.634110333226559,55.881586187920966,17018979,000023573,1,1,RISE,Riser,100082254,2015-05-19T13:18:42.000Z,,9708141,Encana Corporation,OGAA,
-120.634110333226559,55.881586187920966,17018980,000023573,1,3,VALV,Valve,100082254,2015-05-19T13:18:42.000Z,,9708141,Encana Corporation,OGAA,
-120.633859649895143,55.881577319508459,17018981,000023573,5,1,RISE,Riser,100082254,2015-05-19T13:18:42.000Z,,9708141,Encana Corporation,OGAA,
-120.633859649895143,55.881577319508459,17018982,000023573,5,2,VALV,Valve,100082254,2015-05-19T13:18:42.000Z,,9708141,Encana Corporation,OGAA,
-120.585050639664018,55.882889910008011,17018983,000023573,5,3,RISE,Riser,100082254,2015-05-19T13:18:42.000Z,,9708141,Encana Corporation,OGAA,
-120.585050639664018,55.882889910008011,17018984,000023573,5,4,VALV,Valve,100082254,2015-05-19T13:18:42.000Z,,9708141,Encana Corporation,OGAA,
